Unnamed: 0, where, what, value,ass2,ass8,ass16,ass4bank4,lat100,ln_sim_ass_2,ln_sim_ass_4
717, GPU[1].SA[0].CU[2].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.988521324538,3.988820717131
718, GPU[1].SA[0].CU[2].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000135404006,0.000407171315
719, GPU[1].SA[0].CU[3].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.185977e-06,4.780876e-06
720, GPU[1].SA[0].CU[3].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.990972535289,3.992417131474
721, GPU[1].SA[0].CU[3].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.140001e-06,7.142857e-06
722, GPU[1].SA[0].CU[3].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000167790027,0.000167857143
723, GPU[1].SA[1].CU[0].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.55e-07,2.55102e-07
724, GPU[1].SA[1].CU[0].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,6.7830011e-05,7.372449e-05
725, GPU[1].SA[1].CU[0].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000205530033,0.000205867347
726, GPU[1].SA[1].CU[0].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.65e-07,7.65306e-07
727, GPU[1].SA[1].CU[1].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.0,0.0
728, GPU[1].SA[1].CU[1].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.554158183665,2.553934693878
729, GPU[1].SA[1].CU[1].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,5.3040008e-05,0.000413265306
730, GPU[1].SA[1].CU[1].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,1.6320003e-05,4.336735e-06
731, GPU[1].SA[1].CU[2].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.555442873871,2.556367857143
732, GPU[1].SA[1].CU[2].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,1.1150918e-05,1.1155378e-05
733, GPU[1].SA[1].CU[2].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000262046576,0.000262151394
734, GPU[1].SA[1].CU[2].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.98247e-07,3.98406e-07
735, GPU[1].SA[1].CU[3].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000105933722,0.000115139442
736, GPU[1].SA[1].CU[3].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000320987143,0.000321513944
737, GPU[1].SA[1].CU[3].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,1.194741e-06,1.195219e-06
738, GPU[1].SA[1].CU[3].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.0,0.0
739, GPU[1].SA[2].CU[0].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.988964175286,3.988615139442
740, GPU[1].SA[2].CU[0].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,8.2835392e-05,0.000645418327
741, GPU[1].SA[2].CU[0].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.5487813e-05,6.772908e-06
742, GPU[1].SA[2].CU[0].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.990970544053,3.992415139442
743, GPU[1].SA[2].CU[1].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,5.102041e-06,7.142857e-06
744, GPU[1].SA[2].CU[1].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000166836735,0.000166836735
745, GPU[1].SA[2].CU[1].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.55102e-07,2.55102e-07
746, GPU[1].SA[2].CU[1].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.6020408e-05,6.8367347e-05
747, GPU[1].SA[2].CU[2].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000205357143,0.000205357143
748, GPU[1].SA[2].CU[2].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.65306e-07,7.65306e-07
749, GPU[1].SA[2].CU[2].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.0,0.0
750, GPU[1].SA[2].CU[2].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.553991836735,2.553932908163
751, GPU[1].SA[2].CU[3].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000396938776,0.0002125
752, GPU[1].SA[2].CU[3].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.806122e-06,7.142857e-06
753, GPU[1].SA[2].CU[3].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.55646377551,2.556366581633
754, GPU[1].SA[2].CU[3].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.968127e-06,1.1155378e-05
755, GPU[1].SA[3].CU[0].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000260557769,0.000260557769
756, GPU[1].SA[3].CU[0].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.98406e-07,3.98406e-07
757, GPU[1].SA[3].CU[0].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.0001187251,0.000106772908
758, GPU[1].SA[3].CU[0].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000320717131,0.000320717131
759, GPU[1].SA[3].CU[1].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,1.195219e-06,1.195219e-06
760, GPU[1].SA[3].CU[1].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.0,0.0
761, GPU[1].SA[3].CU[1].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.98870438247,3.988612350598
762, GPU[1].SA[3].CU[1].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000619920319,0.00033187251
763, GPU[1].SA[3].CU[2].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,4.38247e-06,1.1155378e-05
764, GPU[1].SA[3].CU[2].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,3.992564940239,3.99241314741
765, GPU[1].SA[3].CU[2].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.142857e-06,5.357143e-06
766, GPU[1].SA[3].CU[2].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000165816327,0.000165816327
767, GPU[1].SA[3].CU[3].SIMD0, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,2.55102e-07,2.55102e-07
768, GPU[1].SA[3].CU[3].SIMD1, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,9.8214286e-05,4.8214286e-05
769, GPU[1].SA[3].CU[3].SIMD2, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,0.000212755102,0.0002125
770, GPU[1].SA[3].CU[3].SIMD3, busy_time, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000, 0.000001004000,7.65306e-07,7.65306e-07
771, GPU[1].SA[4].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
772, GPU[1].SA[4].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.554033418367,2.55412755102
773, GPU[1].SA[4].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.00032372449,0.000210714286
774, GPU[1].SA[4].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,5.612245e-06,0.0
775, GPU[1].SA[4].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.5564625,2.556365306122
776, GPU[1].SA[4].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.1155378e-05,8.366534e-06
777, GPU[1].SA[4].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000258964143,0.000258964143
778, GPU[1].SA[4].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.98406e-07,3.98406e-07
779, GPU[1].SA[4].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000153386454,7.5298805e-05
780, GPU[1].SA[4].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000332270916,0.00033187251
781, GPU[1].SA[4].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.195219e-06,1.195219e-06
782, GPU[1].SA[4].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
783, GPU[1].SA[4].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.988769322709,3.988916334661
784, GPU[1].SA[4].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000505577689,0.000329083665
785, GPU[1].SA[4].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,8.76494e-06,0.0
786, GPU[1].SA[4].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.992562948207,3.992411155378
787, GPU[1].SA[5].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.061224e-06,7.142857e-06
788, GPU[1].SA[5].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.00016505102,0.000166326531
789, GPU[1].SA[5].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55102e-07,5.10204e-07
790, GPU[1].SA[5].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,8.7755102e-05,8.5969388e-05
791, GPU[1].SA[5].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000205102041,0.000205357143
792, GPU[1].SA[5].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,7.65306e-07,3.826531e-06
793, GPU[1].SA[5].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
794, GPU[1].SA[5].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.554065306122,2.55398494898
795, GPU[1].SA[5].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000434693878,0.00033877551
796, GPU[1].SA[5].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.6581633e-05,2.2959184e-05
797, GPU[1].SA[5].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55646122449,2.556364030612
798, GPU[1].SA[5].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,4.780876e-06,1.1155378e-05
799, GPU[1].SA[5].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000257768924,0.000259760956
800, GPU[1].SA[5].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.98406e-07,7.96813e-07
801, GPU[1].SA[5].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000137051793,0.000134262948
802, GPU[1].SA[5].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000320318725,0.000320717131
803, GPU[1].SA[6].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.195219e-06,5.976096e-06
804, GPU[1].SA[6].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
805, GPU[1].SA[6].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.988819123506,3.988693625498
806, GPU[1].SA[6].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000678884462,0.000529083665
807, GPU[1].SA[6].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.5896414e-05,3.5856574e-05
808, GPU[1].SA[6].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.992560956175,3.992409163347
809, GPU[1].SA[6].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,6.632653e-06,1.785e-06
810, GPU[1].SA[6].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000162755102,0.000162690026
811, GPU[1].SA[6].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55102e-07,2.55e-07
812, GPU[1].SA[6].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,9.9234694e-05,8.8230014e-05
813, GPU[1].SA[6].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000213010204,0.000212925034
814, GPU[1].SA[6].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,7.65306e-07,7.65e-07
815, GPU[1].SA[6].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
816, GPU[1].SA[6].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.553993367347,2.554103358657
817, GPU[1].SA[6].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000268622449,4.0545006e-05
818, GPU[1].SA[6].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,5.102041e-06,1.7340003e-05
819, GPU[1].SA[7].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55645994898,2.555340618854
820, GPU[1].SA[7].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.0358566e-05,2.78773e-06
821, GPU[1].SA[7].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000254183267,0.000254081634
822, GPU[1].SA[7].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.98406e-07,3.98247e-07
823, GPU[1].SA[7].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.00015498008,0.000137793488
824, GPU[1].SA[7].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000332669323,0.000332536308
825, GPU[1].SA[7].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.195219e-06,1.194741e-06
826, GPU[1].SA[7].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
827, GPU[1].SA[7].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.988706772908,3.988878552165
828, GPU[1].SA[7].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000419521912,6.3321285e-05
829, GPU[1].SA[7].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,7.968127e-06,2.7080801e-05
830, GPU[1].SA[7].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.992558964143,3.990810846976
831, GPU[1].SA[7].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.530612e-06,7.653061e-06
832, GPU[1].SA[7].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000161734694,0.000161734694
833, GPU[1].SA[7].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55102e-07,2.55102e-07
834, GPU[1].SA[7].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,6.1734694e-05,8.2653061e-05
835, GPU[1].SA[8].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000208928571,0.000208928571
836, GPU[1].SA[8].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,7.65306e-07,7.65306e-07
837, GPU[1].SA[8].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
838, GPU[1].SA[8].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.5541125,2.554164030612
839, GPU[1].SA[8].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000216581633,0.00025994898
840, GPU[1].SA[8].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.295918e-06,1.122449e-05
841, GPU[1].SA[8].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.556458673469,2.556361479592
842, GPU[1].SA[8].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.390438e-06,1.1952191e-05
843, GPU[1].SA[8].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000252589641,0.000252589641
844, GPU[1].SA[8].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.98406e-07,3.98406e-07
845, GPU[1].SA[8].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,9.6414343e-05,0.000129083665
846, GPU[1].SA[8].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000326294821,0.000326294821
847, GPU[1].SA[8].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,1.195219e-06,1.195219e-06
848, GPU[1].SA[8].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
849, GPU[1].SA[8].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.988892828685,3.988973306773
850, GPU[1].SA[8].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000338247012,0.000405976096
851, GPU[1].SA[9].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.585657e-06,1.752988e-05
852, GPU[1].SA[9].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.992556972112,3.992405179283
853, GPU[1].SA[9].CU[0].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,5.357143e-06,4.591837e-06
854, GPU[1].SA[9].CU[0].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000160714286,0.000162244898
855, GPU[1].SA[9].CU[1].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.55102e-07,5.10204e-07
856, GPU[1].SA[9].CU[1].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,8.5714286e-05,6.3520408e-05
857, GPU[1].SA[9].CU[1].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000208673469,0.000208673469
858, GPU[1].SA[9].CU[1].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,7.65306e-07,7.65306e-07
859, GPU[1].SA[9].CU[2].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,2.55102e-07
860, GPU[1].SA[9].CU[2].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.553929336735,2.554171683673
861, GPU[1].SA[9].CU[2].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000119132653,0.000313010204
862, GPU[1].SA[9].CU[2].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,8.418367e-06,1.8367347e-05
863, GPU[1].SA[9].CU[3].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,2.556457397959,2.556360204082
864, GPU[1].SA[9].CU[3].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,8.366534e-06,7.171315e-06
865, GPU[1].SA[9].CU[3].SIMD2, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000250996016,0.000253386454
866, GPU[1].SA[9].CU[3].SIMD3, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,3.98406e-07,7.96813e-07
867, GPU[1].SA[10].CU[0].SIMD0, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000133864542,9.9203187e-05
868, GPU[1].SA[10].CU[0].SIMD1, busy_time, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.000325896414,0.000325896414
